order_id,customer_id,order_date,payment_method,status
O006035,C00237,2025-11-02,Credit Card,Delivered
O006036,C02703,2025-11-30,UPI,Delivered
O006037,C00209,2025-08-02,UPI,Delivered
O006038,C04106,2025-05-06,Credit Card,Delivered
O006039,C03249,2025-06-14,Credit Card,Cancelled
O006040,C02814,2025-09-03,Credit Card,Delivered
O006041,C02338,2025-04-19,UPI,Delivered
O006042,C01831,2025-03-29,UPI,Delivered
O006043,C01952,2025-07-19,Net Banking,Delivered
O006044,C02128,2025-09-28,UPI,Delivered
O006045,C03802,2025-02-20,Debit Card,Delivered
O006046,C02454,2025-07-17,UPI,Delivered
O006047,C03172,2025-01-23,Debit Card,Delivered
O006048,C02071,2025-06-02,Debit Card,Delivered
O006049,C02757,2025-08-11,UPI,Delivered
O006050,C01414,2025-08-09,UPI,Delivered
O006051,C00247,2025-05-31,UPI,Delivered
O006052,C04861,2025-09-23,COD,Delivered
O006053,C02534,2025-03-14,UPI,Delivered
O006054,C03563,2025-03-18,Credit Card,Delivered
O006055,C00787,2025-02-01,UPI,Delivered
O006056,C02444,2025-03-06,UPI,Delivered
O006057,C00342,2025-12-23,Debit Card,Cancelled
O006058,C04018,2025-01-18,Debit Card,Delivered
O006059,C04803,2025-06-13,Net Banking,Cancelled
O006060,C01183,2025-10-14,UPI,Delivered
O006061,C01047,2025-02-23,UPI,Delivered
O006062,C01021,2025-03-04,Credit Card,Delivered
O006063,C03312,2025-09-14,UPI,Delivered
O006064,C02243,2025-08-27,COD,Delivered
O006065,C00711,2025-01-09,UPI,Delivered
O006066,C03061,2025-04-30,UPI,Delivered
O006067,C01162,2025-12-14,Debit Card,Delivered
O006068,C02558,2025-03-31,Net Banking,Delivered
O006069,C04932,2025-11-08,Debit Card,Delivered
O006070,C00727,2025-06-24,Debit Card,Delivered
O006071,C04380,2025-01-03,Credit Card,Cancelled
O006072,C01517,2025-05-10,COD,Delivered
O006073,C04535,2025-02-23,COD,Delivered
O006074,C03698,2025-10-20,Credit Card,Delivered
O006075,C04853,2025-07-03,UPI,Delivered
O006076,C02265,2025-12-19,UPI,Delivered
O006077,C02981,2025-08-12,Credit Card,Delivered
O006078,C03342,2025-01-12,Credit Card,Delivered
O006079,C04051,2025-07-14,Debit Card,Delivered
O006080,C04773,2025-09-04,COD,Delivered
O006081,C02930,2025-06-03,Debit Card,Delivered
O006082,C01643,2025-03-19,Net Banking,Delivered
O006083,C01784,2025-05-20,COD,Delivered
O006084,C01875,2025-03-31,UPI,Delivered
O006085,C00853,2025-05-24,UPI,Delivered
O006086,C03101,2025-03-13,Debit Card,Delivered
O006087,C01745,2025-06-26,Debit Card,Delivered
O006088,C02041,2025-12-14,Credit Card,Delivered
O006089,C00710,2025-09-20,Net Banking,Delivered
O006090,C02649,2025-09-28,COD,Cancelled
O006091,C00070,2025-04-15,Credit Card,Delivered
O006092,C04801,2025-03-13,UPI,Delivered
O006093,C00046,2025-03-15,UPI,Cancelled
O006094,C03135,2025-05-23,Credit Card,Delivered
O006095,C01655,2025-03-03,Debit Card,Delivered
O006096,C00917,2025-05-26,UPI,Delivered
O006097,C02545,2025-02-15,UPI,Delivered
O006098,C01051,2025-08-17,UPI,Delivered
O006099,C01215,2025-04-15,COD,Delivered
O006100,C01815,2025-04-19,Debit Card,Delivered
O006101,C03300,2025-11-13,Credit Card,Delivered
O006102,C04964,2025-05-01,COD,Delivered
O006103,C04320,2025-02-12,COD,Cancelled
O006104,C03367,2025-04-09,UPI,Delivered
O006105,C01082,2025-07-13,Net Banking,Delivered
O006106,C00813,2025-11-07,Credit Card,Cancelled
O006107,C04817,2025-08-02,UPI,Delivered
O006108,C00925,2025-08-17,Credit Card,Cancelled
O006109,C04592,2025-07-04,Debit Card,Delivered
O006110,C03170,2025-04-22,Debit Card,Delivered
O006111,C02106,2025-12-13,COD,Delivered
O006112,C01371,2025-09-29,Debit Card,Delivered
O006113,C00529,2025-11-09,UPI,Delivered
O006114,C00632,2025-04-12,Debit Card,Delivered
O006115,C00535,2025-07-29,COD,Delivered
O006116,C04578,2025-08-15,COD,Delivered
O006117,C02770,2025-10-08,UPI,Delivered
O006118,C00213,2025-01-22,Credit Card,Delivered
O006119,C02196,2025-09-05,UPI,Returned
O006120,C01120,2025-06-08,Credit Card,Delivered
O006121,C04556,2025-08-17,Credit Card,Delivered
O006122,C04169,2025-12-09,Credit Card,Delivered
O006123,C04427,2025-07-06,Net Banking,Returned
O006124,C04145,2025-05-23,Debit Card,Delivered
O006125,C03294,2025-12-04,UPI,Delivered
O006126,C00794,2025-12-24,UPI,Delivered
O006127,C04601,2025-01-24,UPI,Cancelled
O006128,C02588,2025-05-21,Credit Card,Delivered
O006129,C02867,2025-08-28,Net Banking,Delivered
O006130,C00680,2025-10-19,UPI,Cancelled
O006131,C02794,2025-11-01,Debit Card,Delivered
O006132,C01203,2025-03-23,Credit Card,Delivered
O006133,C00057,2025-02-17,Net Banking,Delivered
O006134,C00336,2025-12-19,Credit Card,Delivered
O006135,C02544,2025-12-24,Net Banking,Delivered
O006136,C00584,2025-06-20,Debit Card,Delivered
O006137,C02243,2025-09-19,Credit Card,Cancelled
O006138,C04099,2025-03-09,UPI,Cancelled
O006139,C02250,2025-01-14,COD,Cancelled
O006140,C03263,2025-01-30,UPI,Delivered
O006141,C01932,2025-04-20,Debit Card,Delivered
O006142,C04303,2025-07-31,Debit Card,Returned
O006143,C02611,2025-09-21,Credit Card,Delivered
O006144,C02798,2025-11-18,Debit Card,Delivered
O006145,C00907,2025-07-21,UPI,Delivered
O006146,C03206,2025-03-25,UPI,Delivered
O006147,C01932,2025-02-22,Debit Card,Cancelled
O006148,C02002,2025-12-21,UPI,Delivered
O006149,C01305,2025-09-13,COD,Delivered
O006150,C02264,2025-03-15,Credit Card,Delivered
O006151,C02640,2025-08-08,UPI,Delivered
O006152,C03364,2025-05-23,Debit Card,Cancelled
O006153,C02980,2025-04-10,Credit Card,Delivered
O006154,C03093,2025-05-09,UPI,Delivered
O006155,C01585,2025-08-07,Credit Card,Delivered
O006156,C03446,2025-09-28,Debit Card,Delivered
O006157,C01596,2025-01-22,COD,Cancelled
O006158,C04970,2025-06-27,UPI,Delivered
O006159,C00754,2025-02-17,Debit Card,Delivered
O006160,C00446,2025-04-27,UPI,Delivered
O006161,C04491,2025-11-25,UPI,Delivered
O006162,C03662,2025-06-28,COD,Delivered
O006163,C02000,2025-09-30,UPI,Delivered
O006164,C00643,2025-12-28,Credit Card,Delivered
O006165,C02489,2025-12-05,Debit Card,Delivered
O006166,C04310,2025-12-26,Debit Card,Delivered
O006167,C04224,2025-12-13,Net Banking,Delivered
O006168,C00512,2025-06-28,Credit Card,Delivered
O006169,C01643,2025-02-18,Debit Card,Delivered
O006170,C03765,2025-11-11,Debit Card,Delivered
O006171,C04802,2025-09-12,COD,Delivered
O006172,C03390,2025-01-30,Debit Card,Delivered
O006173,C01069,2025-03-26,COD,Delivered
O006174,C02105,2025-10-04,UPI,Delivered
O006175,C04482,2025-02-03,Credit Card,Cancelled
O006176,C03941,2025-11-25,Credit Card,Delivered
O006177,C01432,2025-04-08,Net Banking,Delivered
O006178,C02565,2025-03-17,Credit Card,Cancelled
O006179,C03548,2025-06-24,Credit Card,Delivered
O006180,C01955,2025-12-07,UPI,Delivered
O006181,C03091,2025-09-06,UPI,Delivered
O006182,C01055,2025-12-06,Credit Card,Delivered
O006183,C04051,2025-05-14,UPI,Cancelled
O006184,C01515,2025-06-27,UPI,Delivered
O006185,C02516,2025-12-31,Debit Card,Delivered
O006186,C01873,2025-08-16,UPI,Delivered
O006187,C02444,2025-03-04,UPI,Delivered
O006188,C00419,2025-09-25,UPI,Returned
O006189,C03002,2025-09-15,Debit Card,Delivered
O006190,C02685,2025-05-24,Credit Card,Delivered
O006191,C02774,2025-10-30,Net Banking,Delivered
O006192,C01322,2025-02-21,UPI,Delivered
O006193,C03215,2025-10-30,Credit Card,Delivered
O006194,C03607,2025-04-09,Net Banking,Delivered
O006195,C03184,2025-11-02,Debit Card,Delivered
O006196,C00269,2025-02-14,UPI,Delivered
O006197,C03168,2025-02-11,Debit Card,Delivered
O006198,C02379,2025-11-23,Debit Card,Delivered
O006199,C01486,2025-02-26,Net Banking,Delivered
O006200,C04387,2025-02-02,COD,Delivered
O006201,C00815,2025-04-24,Credit Card,Delivered
O006202,C04331,2025-10-27,UPI,Delivered
O006203,C04402,2025-04-24,Credit Card,Delivered
O006204,C04183,2025-02-25,UPI,Delivered
O006205,C02856,2025-02-13,UPI,Delivered
O006206,C00710,2025-07-31,Debit Card,Delivered
O006207,C00733,2025-12-18,UPI,Delivered
O006208,C03215,2025-11-25,Credit Card,Delivered
O006209,C02874,2025-02-03,Debit Card,Delivered
O006210,C01825,2025-09-27,Debit Card,Delivered
O006211,C01960,2025-07-15,COD,Delivered
O006212,C04513,2025-05-05,UPI,Delivered
O006213,C03225,2025-03-20,Credit Card,Delivered
O006214,C03643,2025-09-12,Net Banking,Delivered
O006215,C02416,2025-05-25,UPI,Delivered
O006216,C03097,2025-03-24,COD,Delivered
O006217,C03315,2025-08-18,UPI,Delivered
O006218,C00452,2025-05-17,Debit Card,Delivered
O006219,C01102,2025-01-27,UPI,Delivered
O006220,C02769,2025-06-26,Credit Card,Delivered
O006221,C02153,2025-07-26,UPI,Delivered
O006222,C02651,2025-11-02,UPI,Delivered
O006223,C02724,2025-11-07,UPI,Delivered
O006224,C03938,2025-08-01,UPI,Delivered
O006225,C02442,2025-12-20,Net Banking,Delivered
O006226,C01139,2025-02-06,UPI,Delivered
O006227,C01686,2025-10-20,Credit Card,Delivered
O006228,C00598,2025-06-28,COD,Cancelled
O006229,C04144,2025-06-09,Credit Card,Delivered
O006230,C04284,2025-01-12,Debit Card,Delivered
O006231,C02562,2025-06-18,Debit Card,Delivered
O006232,C00791,2025-11-08,Net Banking,Cancelled
O006233,C03123,2025-03-21,Net Banking,Delivered
O006234,C02274,2025-01-14,UPI,Delivered
O006235,C03440,2025-02-23,Net Banking,Delivered
O006236,C03152,2025-09-11,UPI,Delivered
O006237,C00924,2025-03-06,Credit Card,Delivered
O006238,C01230,2025-02-27,Debit Card,Delivered
O006239,C04724,2025-04-06,UPI,Delivered
O006240,C02817,2025-01-21,UPI,Cancelled
O006241,C03071,2025-09-17,Credit Card,Delivered
O006242,C01001,2025-03-14,UPI,Delivered
O006243,C01241,2025-09-05,Debit Card,Delivered
O006244,C00456,2025-05-07,Debit Card,Delivered
O006245,C03687,2025-02-15,COD,Delivered
O006246,C03647,2025-09-25,UPI,Returned
O006247,C04095,2025-05-08,COD,Delivered
O006248,C01767,2025-01-30,UPI,Delivered
O006249,C01523,2025-04-04,Net Banking,Delivered
O006250,C02286,2025-08-12,UPI,Delivered
O006251,C01331,2025-11-12,Debit Card,Delivered
O006252,C02810,2025-04-10,Debit Card,Delivered
O006253,C02790,2025-03-12,Credit Card,Delivered
O006254,C01121,2025-03-22,UPI,Delivered
O006255,C00652,2025-10-27,UPI,Delivered
O006256,C04748,2025-04-18,Credit Card,Delivered
O006257,C01053,2025-04-12,Debit Card,Delivered
O006258,C00873,2025-04-01,UPI,Delivered
O006259,C01085,2025-12-31,UPI,Delivered
O006260,C02089,2025-01-16,UPI,Delivered
O006261,C03566,2025-04-20,UPI,Delivered
O006262,C04066,2025-09-20,Net Banking,Delivered
O006263,C02807,2025-06-09,UPI,Delivered
O006264,C01694,2025-09-10,Credit Card,Delivered
O006265,C04061,2025-03-30,Debit Card,Delivered
O006266,C02343,2025-04-05,Net Banking,Delivered
O006267,C04079,2025-09-29,Credit Card,Delivered
O006268,C02306,2025-09-04,Debit Card,Delivered
O006269,C02778,2025-12-27,Credit Card,Delivered
O006270,C01473,2025-07-25,Debit Card,Delivered
O006271,C03740,2025-12-11,Net Banking,Delivered
O006272,C03379,2025-11-14,Net Banking,Delivered
O006273,C01288,2025-10-13,Debit Card,Delivered
O006274,C02335,2025-09-05,Net Banking,Cancelled
O006275,C01575,2025-03-08,Net Banking,Cancelled
O006276,C01212,2025-02-15,Net Banking,Delivered
O006277,C02290,2025-02-12,Credit Card,Delivered
O006278,C01619,2025-08-17,COD,Delivered
O006279,C02253,2025-10-28,UPI,Delivered
O006280,C00656,2025-08-22,UPI,Delivered
O006281,C02327,2025-07-18,COD,Delivered
O006282,C00395,2025-12-02,Credit Card,Delivered
O006283,C00472,2025-02-01,Net Banking,Delivered
O006284,C01718,2025-09-21,Credit Card,Delivered
O006285,C04083,2025-04-23,UPI,Cancelled
O006286,C03364,2025-11-14,UPI,Delivered
O006287,C04153,2025-10-03,Debit Card,Delivered
O006288,C00464,2025-05-26,UPI,Delivered
O006289,C00962,2025-12-23,Credit Card,Returned
O006290,C00602,2025-01-06,Credit Card,Delivered
O006291,C04612,2025-12-06,Debit Card,Delivered
O006292,C02781,2025-04-18,Debit Card,Delivered
O006293,C00022,2025-09-17,Debit Card,Delivered
O006294,C04800,2025-03-12,Credit Card,Delivered
O006295,C04422,2025-12-06,Debit Card,Delivered
O006296,C02474,2025-06-11,Debit Card,Delivered
O006297,C04826,2025-04-10,UPI,Delivered
O006298,C00039,2025-11-23,Credit Card,Delivered
O006299,C03829,2025-02-02,UPI,Delivered
O006300,C00030,2025-05-23,Credit Card,Delivered
O006301,C02209,2025-09-01,Net Banking,Delivered
O006302,C00616,2025-08-12,UPI,Delivered
O006303,C02357,2025-08-02,UPI,Delivered
O006304,C02182,2025-04-30,UPI,Delivered
O006305,C02614,2025-06-17,Credit Card,Delivered
O006306,C04024,2025-12-15,COD,Delivered
O006307,C04132,2025-08-05,UPI,Returned
O006308,C04927,2025-12-21,UPI,Delivered
O006309,C01667,2025-11-18,UPI,Returned
O006310,C00080,2025-08-05,Debit Card,Returned
O006311,C04880,2025-02-23,Credit Card,Returned
O006312,C04008,2025-07-27,UPI,Delivered
O006313,C04533,2025-03-21,UPI,Delivered
O006314,C01158,2025-05-31,Net Banking,Delivered
O006315,C04501,2025-02-24,Debit Card,Delivered
O006316,C01741,2025-01-05,COD,Delivered
O006317,C04361,2025-02-04,Credit Card,Delivered
O006318,C04329,2025-12-15,COD,Delivered
O006319,C00447,2025-04-29,Debit Card,Delivered
O006320,C01052,2025-07-16,Credit Card,Delivered
O006321,C01594,2025-02-23,UPI,Cancelled
O006322,C00979,2025-09-16,UPI,Returned
O006323,C00029,2025-09-19,UPI,Delivered
O006324,C01887,2025-12-09,Net Banking,Cancelled
O006325,C02425,2025-11-08,Debit Card,Delivered
O006326,C01974,2025-01-02,UPI,Returned
O006327,C03385,2025-03-23,Debit Card,Cancelled
O006328,C00033,2025-12-16,COD,Delivered
O006329,C00620,2025-01-05,UPI,Delivered
O006330,C02948,2025-06-23,Net Banking,Delivered
O006331,C01296,2025-05-19,Net Banking,Delivered
O006332,C02549,2025-07-12,Debit Card,Delivered
O006333,C00899,2025-05-18,COD,Delivered
O006334,C02905,2025-10-24,COD,Delivered
O006335,C04799,2025-04-26,Debit Card,Cancelled
O006336,C03665,2025-02-13,UPI,Delivered
O006337,C01942,2025-12-12,UPI,Delivered
O006338,C03154,2025-10-16,Credit Card,Delivered
O006339,C02656,2025-08-07,Credit Card,Delivered
O006340,C03218,2025-02-25,UPI,Delivered
O006341,C04826,2025-08-30,UPI,Delivered
O006342,C03826,2025-09-15,UPI,Delivered
O006343,C03993,2025-01-01,UPI,Cancelled
O006344,C02728,2025-10-16,COD,Delivered
O006345,C04749,2025-04-13,COD,Delivered
O006346,C03244,2025-10-19,COD,Returned
O006347,C04985,2025-05-29,Net Banking,Delivered
O006348,C01583,2025-03-25,Debit Card,Delivered
O006349,C02345,2025-01-26,COD,Delivered
O006350,C02755,2025-06-24,UPI,Delivered
O006351,C04095,2025-08-11,Credit Card,Delivered
O006352,C00330,2025-05-09,Credit Card,Delivered
O006353,C03505,2025-05-22,Credit Card,Delivered
O006354,C00015,2025-12-12,Credit Card,Delivered
O006355,C02264,2025-10-29,COD,Delivered
O006356,C01725,2025-10-25,UPI,Cancelled
O006357,C04426,2025-05-15,UPI,Delivered
O006358,C02612,2025-02-24,Debit Card,Delivered
O006359,C01083,2025-02-25,COD,Delivered
O006360,C04070,2025-03-17,COD,Delivered
O006361,C04391,2025-11-15,Net Banking,Delivered
O006362,C03890,2025-12-05,Credit Card,Delivered
O006363,C03420,2025-12-21,Net Banking,Delivered
O006364,C04457,2025-05-12,Debit Card,Delivered
O006365,C01790,2025-02-11,Credit Card,Delivered
O006366,C02618,2025-12-18,UPI,Delivered
O006367,C00639,2025-04-20,Net Banking,Delivered
O006368,C02564,2025-03-11,UPI,Delivered
O006369,C02283,2025-10-11,UPI,Delivered
O006370,C02481,2025-05-06,COD,Delivered
O006371,C04483,2025-12-14,COD,Cancelled
O006372,C03066,2025-10-23,Debit Card,Delivered
O006373,C01598,2025-06-28,UPI,Returned
O006374,C02274,2025-10-25,Debit Card,Delivered
O006375,C01476,2025-07-16,Debit Card,Delivered
O006376,C02780,2025-09-18,UPI,Delivered
O006377,C00747,2025-04-11,Credit Card,Delivered
O006378,C02410,2025-03-02,COD,Delivered
O006379,C04417,2025-07-02,UPI,Delivered
O006380,C02640,2025-10-24,Credit Card,Delivered
O006381,C03365,2025-01-09,Credit Card,Delivered
O006382,C04945,2025-07-25,Net Banking,Delivered
O006383,C04352,2025-11-14,Debit Card,Delivered
O006384,C00863,2025-02-23,UPI,Delivered
O006385,C02210,2025-06-29,UPI,Delivered
O006386,C02341,2025-04-14,UPI,Delivered
O006387,C00162,2025-05-06,COD,Delivered
O006388,C04013,2025-02-03,Debit Card,Delivered
O006389,C03215,2025-06-14,UPI,Delivered
O006390,C04110,2025-10-25,UPI,Delivered
O006391,C01634,2025-09-27,UPI,Delivered
O006392,C00571,2025-10-16,Credit Card,Delivered
O006393,C03585,2025-04-28,UPI,Delivered
O006394,C04323,2025-12-20,COD,Delivered
O006395,C03896,2025-04-02,Credit Card,Delivered
O006396,C00786,2025-04-10,COD,Delivered
O006397,C03929,2025-03-28,Net Banking,Delivered
O006398,C00823,2025-08-22,COD,Delivered
O006399,C01583,2025-05-04,Credit Card,Returned
O006400,C03792,2025-07-22,UPI,Delivered
O006401,C00433,2025-02-01,Net Banking,Delivered
O006402,C02290,2025-12-23,UPI,Delivered
O006403,C02664,2025-02-08,Credit Card,Cancelled
O006404,C04373,2025-04-04,UPI,Delivered
O006405,C03741,2025-01-10,COD,Cancelled
O006406,C02734,2025-08-03,Net Banking,Delivered
O006407,C04618,2025-04-10,UPI,Cancelled
O006408,C03156,2025-09-01,Credit Card,Delivered
O006409,C00647,2025-02-27,UPI,Delivered
O006410,C01310,2025-12-23,Credit Card,Delivered
O006411,C01885,2025-11-16,COD,Delivered
O006412,C04151,2025-01-19,UPI,Delivered
O006413,C02804,2025-12-23,UPI,Delivered
O006414,C04673,2025-04-27,UPI,Delivered
O006415,C04932,2025-05-16,COD,Delivered
O006416,C00143,2025-11-23,UPI,Cancelled
O006417,C04706,2025-10-23,UPI,Delivered
O006418,C04453,2025-01-13,UPI,Cancelled
O006419,C00643,2025-04-11,Net Banking,Returned
O006420,C02500,2025-06-04,Credit Card,Delivered
O006421,C04143,2025-03-23,UPI,Delivered
O006422,C02801,2025-03-29,Debit Card,Delivered
O006423,C00427,2025-04-15,UPI,Delivered
O006424,C00868,2025-05-10,Debit Card,Delivered
O006425,C01563,2025-09-29,UPI,Delivered
O006426,C02948,2025-01-14,Net Banking,Cancelled
O006427,C02899,2025-05-08,Debit Card,Cancelled
O006428,C02914,2025-03-01,Net Banking,Delivered
O006429,C02896,2025-08-15,UPI,Delivered
O006430,C02740,2025-01-17,UPI,Delivered
O006431,C01587,2025-02-14,Debit Card,Delivered
O006432,C04768,2025-02-07,COD,Cancelled
O006433,C00529,2025-05-04,Net Banking,Delivered
O006434,C03351,2025-12-26,COD,Delivered
O006435,C03374,2025-03-05,UPI,Delivered
O006436,C01420,2025-09-10,UPI,Delivered
O006437,C04662,2025-09-19,Debit Card,Delivered
O006438,C00525,2025-04-22,Credit Card,Delivered
O006439,C03786,2025-04-12,Debit Card,Delivered
O006440,C00964,2025-02-18,UPI,Delivered
O006441,C00450,2025-10-04,Debit Card,Delivered
O006442,C00783,2025-08-15,COD,Delivered
O006443,C01764,2025-01-23,UPI,Delivered
O006444,C02110,2025-11-28,Debit Card,Delivered
O006445,C01225,2025-07-04,UPI,Delivered
O006446,C00497,2025-03-05,UPI,Delivered
O006447,C02887,2025-06-06,Credit Card,Delivered
O006448,C00208,2025-10-10,UPI,Delivered
O006449,C01502,2025-05-29,COD,Delivered
O006450,C02504,2025-11-23,UPI,Delivered
O006451,C04569,2025-12-29,Debit Card,Delivered
O006452,C02717,2025-06-18,UPI,Cancelled
O006453,C01780,2025-05-13,Net Banking,Delivered
O006454,C01414,2025-11-10,Credit Card,Delivered
O006455,C00889,2025-05-12,UPI,Returned
O006456,C02034,2025-07-16,Credit Card,Cancelled
O006457,C04107,2025-05-15,COD,Delivered
O006458,C02502,2025-02-04,UPI,Delivered
O006459,C04507,2025-08-08,Debit Card,Delivered
O006460,C02779,2025-07-04,Credit Card,Delivered
O006461,C01741,2025-01-05,Debit Card,Delivered
O006462,C03965,2025-03-12,UPI,Delivered
O006463,C04028,2025-12-08,Credit Card,Delivered
O006464,C03785,2025-08-29,Net Banking,Delivered
O006465,C04205,2025-12-17,UPI,Delivered
O006466,C00027,2025-10-24,Net Banking,Returned
O006467,C01440,2025-11-27,Credit Card,Delivered
O006468,C01006,2025-07-12,UPI,Delivered
O006469,C01313,2025-06-17,Debit Card,Delivered
O006470,C03558,2025-12-05,UPI,Delivered
O006471,C03337,2025-08-24,COD,Delivered
O006472,C01012,2025-10-21,UPI,Delivered
O006473,C01677,2025-10-25,Debit Card,Delivered
O006474,C02273,2025-09-05,Credit Card,Delivered
O006475,C00330,2025-06-14,Credit Card,Delivered
O006476,C04018,2025-11-08,Credit Card,Delivered
O006477,C03005,2025-03-12,UPI,Delivered
O006478,C03376,2025-08-19,Credit Card,Cancelled
O006479,C04363,2025-02-24,UPI,Delivered
O006480,C03458,2025-07-01,Debit Card,Delivered
O006481,C03847,2025-01-22,Debit Card,Delivered
O006482,C03449,2025-10-10,Debit Card,Delivered
O006483,C02235,2025-04-15,Net Banking,Delivered
O006484,C02527,2025-06-24,UPI,Delivered
O006485,C02734,2025-10-21,Debit Card,Returned
O006486,C01871,2025-02-08,Credit Card,Delivered
O006487,C03719,2025-03-01,Debit Card,Delivered
O006488,C03166,2025-10-27,UPI,Delivered
O006489,C02446,2025-10-26,UPI,Delivered
O006490,C04959,2025-07-31,Debit Card,Returned
O006491,C04617,2025-06-04,UPI,Delivered
O006492,C01545,2025-06-22,Debit Card,Delivered
O006493,C04218,2025-01-23,Debit Card,Delivered
O006494,C04482,2025-08-28,COD,Delivered
O006495,C03414,2025-07-28,UPI,Delivered
O006496,C04880,2025-05-02,Debit Card,Delivered
O006497,C03782,2025-09-10,Debit Card,Delivered
O006498,C00919,2025-05-21,COD,Delivered
O006499,C02430,2025-12-06,Credit Card,Delivered
